source,job_id,title,company,city,location_full,country,zip,salary_min,salary_max,salary_period,salary_currency,employment_type,date_posted,valid_through,tags,category,description,requirements,what_we_offer,contact_name,contact_email,url,direct_apply,remote
randstad,38158,Mechanikus összeszerelő,Randstad Hungary,Kisvárda,Szabolcs-Szatmár-Bereg,HU,,900000,,MONTH,HUF,FULL_TIME,2026-05-19,,szakmunkas,szakmunkas,"Cégleírás / Organisation/DepartmentKisvárdai partnerünkhöz keresünk Mechanikus összeszerelő kollégákat.Pozíció leírása / Job descriptionÖsszeszerelés és tesztelés: Ipari berendezések mechanikus összeszerelése és finomhangolása a telephelyen és a partnereknél.Rajz alapján történő munkavégzés: Gépek és szállítórendszerek precíz felépítése, szintezése és rögzítése műszaki tervek (layout) alapján.Helyszíni telepítés: A berendezések szállításhoz való előkészíté",,,,,https://www.randstad.hu/allasok/mechanikus-osszeszerelo_kisvarda_38158/,True,
randstad,37463,Power Platform Consultant,Randstad Hungary,Budapest,Budapest,HU,,,,MONTH,HUF,FULL_TIME,2026-05-19,,it-telekom,it-telekom,"Cégleírás / Organisation/DepartmentOur client empowers organizations worldwide to strategically acquire and optimize software investments, embrace cloud and AI technologies, and drive innovation through enhanced efficiency. They are a trusted advisor in strategic software acquisition, continual IT estate optimization, and maximizing returns on investments in cloud, data, and AI. As a Power Platform Consultant, you will work in diverse and complex client en",,,,,https://www.randstad.hu/allasok/power-platform-consultant_budapest_37463/,True,
randstad,37381,Gépkezelő,Randstad Hungary,Töltéstava,Győr-Moson-Sopron,HU,,500000,,MONTH,HUF,FULL_TIME,2026-05-19,,fizikai-munka,fizikai-munka,"Cégleírás / Organisation/DepartmentPartnerünk több évtizedes múltra visszatekintő fémmegmunkáló vállalat, melynek fő profilja nagy pontosságú komplex forgácsolt készülékek, alkatrészek gyártása egyedi kis-, közepes sorozatban, valamint nagy bonyolultságú és magas minőségi gépalkatrészek előállítása.Pozíció leírása / Job descriptionFeladatok:Tapasztalatnak megfelelően esztergák vagy megmunkáló-központok kezelése, forgácsolószerszámok beállításaProgrammódosí",,,,,https://www.randstad.hu/allasok/gepkezelo_toltestava_37381/,True,
randstad,33798,Bérszámfejtő és TB ügyintéző (Veszprém),Randstad Hungary,Veszprém,Veszprém,HU,,500000,,MONTH,HUF,FULL_TIME,2026-05-19,,penzugy-szamvitel,penzugy-szamvitel,"Cégleírás / Organisation/DepartmentKiszervezett bérszámfejtéssel foglalkozó, piacvezető szolgáltató Partnerünk saját állományába keresünk Bérszámfejtő és TB ügyintéző munkakörbe munkatársat, releváns tapasztalattal és angol nyelvtudással.Munkavégzés helye: Veszprém.Pozíció leírása / Job descriptionbérszámfejtési és TB számfejtési feladatok teljes körű ellátása,bérszámfejtéshez kapcsolódó adatszolgáltatások, bevallások, jelentések, kimutatások, statisztikák",,,,,https://www.randstad.hu/allasok/berszamfejto-es-tb-ugyintezo-veszprem_veszprem_33798/,True,
randstad,36526,Alkalmazás üzemeltető (Windows/Linux),Randstad Hungary,Budapest,Budapest,HU,,,,MONTH,HUF,FULL_TIME,2026-05-18,,it-telekom,it-telekom,"Cégleírás / Organisation/DepartmentPartnerünk meghatározó szereplője a magyarországi pénzügyi szektornak - budapesti központjukba keresnek meglévő üzemeltetési csapatukba új, tapasztalt kollégát, az üzemeltetési feladatainak ellátásában támogatja a csapatot szakmai tapasztalatával. Pozíció leírása / Job descriptionLinux és Windows operációs rendszereken futó üzleti alkalmazások klasszikus L2 szintű támogatása, éles és nem éles környezetek üzemeltetése, alk",,,,,https://www.randstad.hu/allasok/alkalmazas-uzemelteto-windowslinux_budapest_36526/,True,
randstad,38141,Villanyszerelő,Randstad Hungary,Budapest,Budapest,HU,,600000,,MONTH,HUF,FULL_TIME,2026-05-18,,szakmunkas,szakmunkas,"Cégleírás / Organisation/DepartmentPartnercégünk egy generálkivitelezéssel foglalkozó vállalkozás, amelynek profiljába a lakások és irodák felújítása mellett a többszáz lakásos társasházak építése tartozik.Pozíció leírása / Job descriptionErősáramú szerelésMűszaki rajzok és nyomtatott tervek alapján történő munkavégzés, berajzolás.VégszerelvényezésAlapozó munkálatok: dobozfúrás, horonyvésés, csövek és dobozok rögzítése gipszelésselSzerkezetépítési szakaszb",,,,,https://www.randstad.hu/allasok/villanyszerelo_budapest_38141/,True,
randstad,38157,Területi Képviselő (Hunter Sales) - Baranya megye,Randstad Hungary,Budapest,Budapest,HU,,700000,,MONTH,HUF,FULL_TIME,2026-05-18,,ertekesites-kereskedelem,ertekesites-kereskedelem,"Cégleírás / Organisation/DepartmentPartnerünk egy nemzetközileg elismert, skandináv gyökerekkel rendelkező piaci szereplő, amelynek magyarországi divíziója évek óta a csoport legsikeresebb egysége. Többszörös díjnyertes vállalatként, piacvezető pozícióból kínálnak stabilitást és folyamatos fejlődési lehetőséget Baranya vármegye területén. Dinamikusan bővülő csapatukba keresünk olyan ambiciózus, Baranya megyei kollégákat, akik szeretnének egy sikersztori ré",,,,,https://www.randstad.hu/allasok/teruleti-kepviselo-hunter-sales-baranya-megye_budapest_38157/,True,
randstad,38156,Mechanical engineer,Randstad Hungary,Kisvárda,Szabolcs-Szatmár-Bereg,HU,,,,MONTH,HUF,FULL_TIME,2026-05-18,,gyartas-termeles,gyartas-termeles,"Cégleírás / Organisation/DepartmentOur partner company is Spanish engineering and manufacturing company specializing in the design, development, and production of automated machinery and end-of-line packaging solutions.Pozíció leírása / Job descriptionValidating offers, defining technical specifications, and preparing mechanical designs, technical drawings, and Bill of Materials (BOM).Creating 2D and 3D models for industrial machinery, including material r",,,,,https://www.randstad.hu/allasok/mechanical-engineer_kisvarda_38156/,True,
randstad,38155,Géptelepítő és beüzemelő mérnök (Machine Setup Engineer / Commissioning Engineer),Randstad Hungary,Kisvárda,Szabolcs-Szatmár-Bereg,HU,,,,MONTH,HUF,FULL_TIME,2026-05-18,,muszaki-mernoki-poziciok,muszaki-mernoki-poziciok,"Cégleírás / Organisation/DepartmentPartnerünk az automatizálás és a gépvezérlés területén tevékenykedő spanyol vállalat. Jelenleg Géptelepítő és beüzemelési mérnököt keresnek Kisvárdára, aki az automatizálási berendezések telepítéséért és beindításért felel. Pozíció leírása / Job descriptionFeladataid lesznek:Géptelepítési feladatok végrehajtása: PLC-programozás a főbb PLC-rendszereken (Rockwell, Siemens, B&R).Hálózati és vezérlési beállítások: Frekvenciav",,,,,https://www.randstad.hu/allasok/geptelepito-es-beuzemelo-mernok-machine-setup-engineer-commissioning-engineer_kisvarda_38155/,True,
randstad,37642,Gépkezelő,Randstad Hungary,Csongrád,Csongrád,HU,,600000,,MONTH,HUF,FULL_TIME,2026-05-18,,szakmunkas,szakmunkas,"Cégleírás / Organisation/DepartmentSzeretsz gépekkel dolgozni? Értesz a szereléshez, villanyhoz vagy karbantartáshoz? Stabil munkahelyet keresel szuper fizetéssel és kiszámítható beosztással?Akkor Partnerünknél a helyed!Magyarországon immáron több, mint 30 éve működő csongrádi telephelyű ügyfelünk számára keresünk Gépkezelő kollégákat akár AZONNALI KEZDÉSSEL, folyamatos 12 órás munkarendben!Pozíció leírása / Job descriptionMit csinálsz majd?Gépek működteté",,,,,https://www.randstad.hu/allasok/gepkezelo_csongrad_37642/,True,
randstad,37853,"Transactional Buyer (US-support, afternoon-shift)",Randstad Hungary,Székesfehérvár,Fejér,HU,,600000,,MONTH,HUF,FULL_TIME,2026-05-18,,logisztika-beszerzes,logisztika-beszerzes,"Cégleírás / Organisation/DepartmentOur multinational client is seeking a Fresh-Grad or Junior Operational/Transactional Buyer for their centralized procurement hub in Székesfehérvár . Responsible for purchase order processing and procurement administrative support for USA-based business units, this role requires excellent communication skills and the flexibility to work an afternoon shift. Enjoy a competitive salary, hybrid work options, and great career g",,,,,https://www.randstad.hu/allasok/transactional-buyer-us-support-afternoon-shift_szekesfehervar_37853/,True,
randstad,38154,Telepítés tervező,Randstad Hungary,Budapest,Budapest,HU,,,,MONTH,HUF,FULL_TIME,2026-05-18,,muszaki-mernoki-poziciok,muszaki-mernoki-poziciok,"Cégleírás / Organisation/DepartmentPartnercégünk Magyarország piacvezető olaj- és gázipari, valamint energetikai tervező és mérnöki vállalata. Fő tevékenysége az ipari létesítmények – kőolajfinomítók, petrolkémiai és vegyipari üzemek, valamint gázinfrastruktúra – komplex tervezése és mérnöki támogatásaPozíció leírása / Job descriptionIpari létesítmények telepítési tervének szakszerű elkészítése, az elvárt tervtípusnakmegfelelően (tanulmány, engedélyezési t",,,,,https://www.randstad.hu/allasok/telepites-tervezo_budapest_38154/,True,
randstad,38009,irodai koordinátor,Randstad Hungary,Szeged,Csongrád,HU,,700000,,MONTH,HUF,FULL_TIME,2026-05-18,,asszisztens-recepcio,asszisztens-recepcio,"Cégleírás / Organisation/DepartmentCsatlakozz egy több mint 30 éve stabilan működő, 100%-ban magyar tulajdonban lévő vállalkozáshoz!A cég működésének támogatására olyan megbízható, proaktív szakembert keresünk, aki kulcsszerepet vállal a mindennapi operatív és adminisztratív feladatok gördülékeny működtetésében.Ha szereted a változatos feladatokat, jól kezeled a párhuzamos teendőket, és szívesen dolgozol közvetlenül a vezetőség mellett, akkor ez a lehetősé",,,,,https://www.randstad.hu/allasok/irodai-koordinator_szeged_38009/,True,
randstad,38067,területi képviselő,Randstad Hungary,Érd,Pest,HU,,600000,,MONTH,HUF,FULL_TIME,2026-05-18,,ertekesites-kereskedelem,ertekesites-kereskedelem,"Cégleírás / Organisation/DepartmentCsatlakozz egy több mint 30 éve stabilan működő, 100%-ban magyar tulajdonban lévő vállalkozáshoz! Dinamikusan bővülő termékportfóliójuk és növekvő forgalmuk olyan szakember bevonását teszi szükségessé, aki kulcsszereplőként támogatja a vállalat mindennapi működését.Ha vonz a lehetőség, hogy egy stabil, hosszú távon is biztos hátterű, innovatív szemléletű cégnél dolgozz, ahol munkád közvetlen hatással van a vállalat sikeré",,,,,https://www.randstad.hu/allasok/teruleti-kepviselo_erd_38067/,True,
randstad,37740,export manager,Randstad Hungary,Szeged,Csongrád,HU,,900000,,MONTH,HUF,FULL_TIME,2026-05-18,,ertekesites-kereskedelem,ertekesites-kereskedelem,"Cégleírás / Organisation/DepartmentCsatlakozz egy több mint 30 éve stabilan működő, 100%-ban magyar tulajdonban lévő vállalkozáshoz!Dinamikusan bővülő termékportfóliójuk és növekvő forgalmuk olyan szakember bevonását teszi szükségessé, aki kulcsszereplőként támogatja a vállalat mindennapi működését.Ha vonz a lehetőség, hogy egy stabil, hosszú távon is biztos hátterű, innovatív szemléletű cégnél dolgozz, ahol munkád közvetlen hatással van a vállalat sikerér",,,,,https://www.randstad.hu/allasok/export-manager_szeged_37740/,True,
randstad,36960,Senior Technical Accountant,Randstad Hungary,Budapest,Budapest,HU,,,,MONTH,HUF,FULL_TIME,2026-05-15,,penzugy-szamvitel,penzugy-szamvitel,"Cégleírás / Organisation/DepartmentOur partner, which is the Hungarian subsidiary of a large international company, is looking for a Senior Technical Accountant to join their team!Pozíció leírása / Job descriptionManaging various technical accounting areas (for example: revenue, leases, business stock-based compensation, provisions, FX)Writing and updating accounting working instruction and standard operation procedures documentsManaging quarterly and annu",,,,,https://www.randstad.hu/allasok/senior-technical-accountant_budapest_36960/,True,
randstad,38152,Accountant,Randstad Hungary,Budapest,Budapest,HU,,,,MONTH,HUF,FULL_TIME,2026-05-15,,penzugy-szamvitel,penzugy-szamvitel,"Cégleírás / Organisation/DepartmentOur partner is a stable, globally expanding technology company specializing in networking solutions, security cameras, and smart home devices, with a presence in over 100 countries. We are looking for a motivated Financial Accountant to join their close-knit, highly supportive Finance team of three. This role offers a truly exceptional work-life balance with a strict ""no overtime"" culture, a relaxed family-like atmosphere",,,,,https://www.randstad.hu/allasok/accountant_budapest_38152/,True,
randstad,36503,Bérügyviteli munkatárs (Veszprém),Randstad Hungary,Veszprém,Veszprém,HU,,600000,,MONTH,HUF,FULL_TIME,2026-05-15,,penzugy-szamvitel,penzugy-szamvitel,"Cégleírás / Organisation/DepartmentKiszervezett bérszámfejtéssel foglalkozó, piacvezető szolgáltató Partnerünk saját állományába keresünk Bérszámfejtő és TB ügyintéző munkakörbe munkatársat, releváns tapasztalattal és angol nyelvtudással.Munkavégzés helye: VeszprémPozíció leírása / Job descriptionbérszámfejtési és TB számfejtési feladatok teljes körű ellátása,bérszámfejtéshez kapcsolódó adatszolgáltatások, bevallások, jelentések, kimutatások, statisztikák",,,,,https://www.randstad.hu/allasok/berugyviteli-munkatars-veszprem_veszprem_36503/,True,
randstad,37245,Villamosmérnök,Randstad Hungary,Nyíregyháza,Szabolcs-Szatmár-Bereg,HU,,,,MONTH,HUF,FULL_TIME,2026-05-15,,muszaki-mernoki-poziciok,muszaki-mernoki-poziciok,"Cégleírás / Organisation/DepartmentPartnerünk a világ egyik vezető létesítménygazdálkodási szolgáltatója, amely több mint 350 000 munkavállalót foglalkoztat világszerte, és 1991 óta stabil szereplője a magyarországi piacnak is. A szervezet célja, hogy ügyfelei számára magas színvonalú, megbízható és fenntartható működést biztosítson a létesítményüzemeltetés minden területén.Üzleti tevékenységük folyamatos bővülése miatt most nyíregyházi munkavégzéssel kere",,,,,https://www.randstad.hu/allasok/villamosmernok_nyiregyhaza_37245/,True,
randstad,38153,Payroll Specialist,Randstad Hungary,Budapest,Budapest,HU,,700000,,MONTH,HUF,FULL_TIME,2026-05-15,,hr-munkaugy,hr-munkaugy,"Cégleírás / Organisation/DepartmentA világpiacvezető Randstad magyarországi csapatába keresünk precizitás iránt elkötelezett medior vagy senior bérszámfejtőt, aki a 100%-os pontosság mellett partnerként támogatja ügyfeleinket. Nálunk a globális háttér közvetlen, támogató légkörrel párosul, ahol teret adunk innovatív ötleteidnek és valódi figyelmet fordítunk a munka-magánélet egyensúlyára. Ha stabil szakmai bázist és konstruktív közösséget keresel, nálunk a",,,,,https://www.randstad.hu/allasok/payroll-specialist_budapest_38153/,True,
randstad,38151,Electrical engineer,Randstad Hungary,Kisvárda,Szabolcs-Szatmár-Bereg,HU,,,,MONTH,HUF,FULL_TIME,2026-05-15,,gyartas-termeles,gyartas-termeles,"Cégleírás / Organisation/DepartmentOur partner company is Spanish engineering and manufacturing company specializing in the design, development, and production of automated machinery and end-of-line packaging solutions.Pozíció leírása / Job descriptionOperational control and follow-up of the project, especially regarding materials and on-site execution  Coordination with Purchasing, Warehouse and Logistics departments to ensure material availability  Plann",,,,,https://www.randstad.hu/allasok/electrical-engineer_kisvarda_38151/,True,
randstad,37868,Cloud Solutions Architect,Randstad Hungary,Budapest,Budapest,HU,,,,MONTH,HUF,FULL_TIME,2026-05-15,,it-telekom,it-telekom,"Cégleírás / Organisation/DepartmentOur client is a leading provider of IT managed services, supporting a diverse range of enterprise clients across Europe. We're looking for a passionate and experienced Cloud Architect to join their dynamic team. If you thrive on solving complex problems, driving automation, and delivering exceptional service, do not hesitate to apply! Pozíció leírása / Job descriptionAs Cloud Architect, your primary responsibilities inclu",,,,,https://www.randstad.hu/allasok/cloud-solutions-architect_budapest_37868/,True,
randstad,38150,Lead Backend Developer,Randstad Hungary,Budapest,Budapest,HU,,,,MONTH,HUF,FULL_TIME,2026-05-15,,it-telekom,it-telekom,"Cégleírás / Organisation/DepartmentOur client is the global marketplace for fine wine and spirits, connecting collectors, investors, and merchants through their proprietary technology platform.Pozíció leírása / Job descriptionLead a 5-member Hungarian team on exciting, high-impact projects.Act as a central technical point connecting multiple systems and interfaces.Collaborate daily with local developers and international business stakeholders.Focus: 95% Ba",,,,,https://www.randstad.hu/allasok/lead-backend-developer_budapest_38150/,True,
randstad,37304,Szépségipari Értékesítő (Kelet-Magyarország fókusz),Randstad Hungary,Budapest,Budapest,HU,,500000,,MONTH,HUF,FULL_TIME,2026-05-15,,ertekesites-kereskedelem,ertekesites-kereskedelem,"Cégleírás / Organisation/DepartmentCsatlakozz Magyarország egyik vezető professzionális kozmetikai nagykereskedelmi cégéhez! Olyan értékesítőt keresünk, aki B2B és B2C területen is otthonosan mozog, és aktívan részt venne partnerünk jövőjének építésében. Több mint 30 éves sikeres múlttal büszkék hírnevükre, de a legfontosabb számukra a folyamatos fejlődés. Tapasztald meg, milyen egy családias, mégis professzionális csapat tagja lenni!Pozíció leírása / Job",,,,,https://www.randstad.hu/allasok/szepsegipari-ertekesito-kelet-magyarorszag-fokusz_budapest_37304/,True,
randstad,38148,Cluster Accountant,Randstad Hungary,Budapest,Budapest,HU,,,,MONTH,HUF,FULL_TIME,2026-05-14,,penzugy-szamvitel,penzugy-szamvitel,"Cégleírás / Organisation/DepartmentOur client is a leading global company in the sector of high-temperature industrial solutions and refractory materials. Operating in over 30 countries with thousands of employees worldwide, the company provides mission-critical services to the steel, cement, and energy industries.On behalf of our partner, we are seeking a detail-oriented and experienced professional for the position of Cluster Accountant.In this role, the",,,,,https://www.randstad.hu/allasok/cluster-accountant_budapest_38148/,True,
randstad,38146,Termelési operátor,Randstad Hungary,Tatabánya,Komárom-Esztergom,HU,,300000,,MONTH,HUF,FULL_TIME,2026-05-14,,fizikai-munka,fizikai-munka,Cégleírás / Organisation/DepartmentEgy tajvani tulajdonú prémium minőségű réz és üvegszálas kábelek konfekcionálásával foglalkozó partnerünk részére keresünk operátor kollégákat 2 műszakos munkarendbe!  Ha szereted a könnyű ülő fizikai munkát és jó kézügyességgel rendelkezel akkor jelentkezz!Pozíció leírása / Job descriptionKülönböző alkatrészek szétszerelése a munkautasítások pontos betartásávalKábelek dokumentáció alapján történő szereléseElvárások / Req,,,,,https://www.randstad.hu/allasok/termelesi-operator_tatabanya_38146/,True,
randstad,38145,Teszt- és méréstechnikai mérnök,Randstad Hungary,Albertirsa,Pest,HU,,,,MONTH,HUF,FULL_TIME,2026-05-14,,muszaki-mernoki-poziciok,muszaki-mernoki-poziciok,"Cégleírás / Organisation/DepartmentPartnerünk mikro elektromos motorok gyártásával és fejlesztésével foglalkozik. Bővülés miatt albertirsai csapatukba keresnek Teszt- és méréstechnikai mérnököt, aki jártas mind a hardver-, mind a szoftverfejlesztésben.Pozíció leírása / Job descriptionFeladataid lesznek:Tesztberendezések és célgépek tervezése, fejlesztése nagy pontosságú termékekhez.Méréstechnikai szoftverfejlesztés és hardveres implementáció LabVIEW környe",,,,,https://www.randstad.hu/allasok/teszt-es-merestechnikai-mernok_albertirsa_38145/,True,
randstad,38144,Szerszámkarbantartó,Randstad Hungary,Újhartyán,Pest,HU,,800000,,MONTH,HUF,FULL_TIME,2026-05-14,,szakmunkas,szakmunkas,"Cégleírás / Organisation/DepartmentAmit a cégről tudnod érdemes:Partnerünk egy dinamikusan fejlődő cégcsoport magyarországi tagja, amely számos nagynevű autógyárat szolgál ki prémium kategóriás polimer alkatrészekkel. Új projektek érkezése miatt bővítik csapatukat, várják a Te jelentkezésedet is!Pozíció leírása / Job descriptionFeladataid lesznek:Műanyag fröccsöntő szerszámok javítása, karbantartásaSzerszámmódosítások végrehajtásaÚj szerszámok gyártásba tö",,,,,https://www.randstad.hu/allasok/szerszamkarbantarto_ujhartyan_38144/,True,
randstad,38142,EHS koordinátor,Randstad Hungary,Újhartyán,Pest,HU,,900000,,MONTH,HUF,FULL_TIME,2026-05-14,,gyartas-termeles,gyartas-termeles,"Cégleírás / Organisation/DepartmentAmit a cégről tudnod érdemes:Partnerünk egy dinamikusan fejlődő cégcsoport magyarországi tagja, amely számos nagynevű autógyárat szolgál ki prémium kategóriás polimer alkatrészekkel. Új projektek érkezése miatt bővítik csapatukat, várják a Te jelentkezésedet is!Pozíció leírása / Job descriptionFeladataid lesznek:A munka-, környezet-, és egészségvédelmi rendszer koordinálása és fejlesztéseEHS tevékenységgel kapcsolatos nyi",,,,,https://www.randstad.hu/allasok/ehs-koordinator_ujhartyan_38142/,True,
randstad,38139,HR Manager,Randstad Hungary,Zalaegerszeg,Zala,HU,,,,MONTH,HUF,FULL_TIME,2026-05-14,,hr-munkaugy,hr-munkaugy,"Cégleírás / Organisation/DepartmentPartnerünk egy nemzetközi háttérrel rendelkező gyártó cég. Olyan hands-on HR szakembert keresünk, aki hidat képez a központ és a lokális management között, stratégiai kérdésekben támogatja a vezetőket és emellett bevonódik a mindennapi operatív HR tevékenységekbe. Pozíció leírása / Job descriptionTeljes körű felelősségvállalás a stratégiai és operatív HR témákért a kijelölt területen. Proaktív és HR tanácsadás a vezetőség",,,,,https://www.randstad.hu/allasok/hr-manager_zalaegerszeg_38139/,True,
randstad,37757,Consolidation Manager,Randstad Hungary,Budapest,Budapest,HU,,,,MONTH,HUF,FULL_TIME,2026-05-13,,penzugy-szamvitel,penzugy-szamvitel,"Cégleírás / Organisation/DepartmentAs our Consolidation Manager, you will be the guardian of our group-wide financial health. Your mission is to oversee the consolidation and accounting processes that ensure our global financial reporting is accurate, timely, and fully compliant with IFRS standards.Pozíció leírása / Job descriptionGroup Consolidation & Financial ReportingConsolidation Leadership: Lead the preparation of group consolidated financial stateme",,,,,https://www.randstad.hu/allasok/consolidation-manager_budapest_37757/,True,
randstad,37962,Senior Manager (Regulatory Reporting),Randstad Hungary,Budapest,Budapest,HU,,,,MONTH,HUF,FULL_TIME,2026-05-13,,penzugy-szamvitel,penzugy-szamvitel,"Cégleírás / Organisation/DepartmentThe Regulatory Reporting team within Financial Department is responsible for prudential and statistical reporting as per actual requirements of the regulator. The team ensures the accurate reporting and monitoring the entities financials based on different metrics to several stakeholders including senior management, business leads and regulators. As Senior Manager, leading the regulatory reporting team of diverse and supp",,,,,https://www.randstad.hu/allasok/senior-manager-regulatory-reporting_budapest_37962/,True,
randstad,38140,quality manager,Randstad Hungary,Budapest,Budapest,HU,,,,MONTH,HUF,FULL_TIME,2026-05-13,,muszaki-mernoki-poziciok,muszaki-mernoki-poziciok,"Cégleírás / Organisation/DepartmentBudapesti székhelyű autóipari beszállító partnerünk számára keresünk quality manager kollégát. Pozíció leírása / Job descriptionAz IATF 16949 és ISO 14001 szabványokon alapuló integrált irányítási rendszer működtetése és folyamatos fejlesztése.Gyártás minőségügyi felügyelete a bejövő árú ellenőrök, gyártásközi ellenőrök és végellenerőkön keresztül10 fős minőségügyi szervezet vezetéseBelső auditprogram tervezése, auditok s",,,,,https://www.randstad.hu/allasok/quality-manager_budapest_38140/,True,
randstad,37735,Kubernetes specialist - DevOps Engineer,Randstad Hungary,Budapest,Budapest,HU,,,,MONTH,HUF,FULL_TIME,2026-05-13,,it-telekom,it-telekom,"Cégleírás / Organisation/DepartmentOur client helps transforming enterprises, scaling startups, and professional integrators in their successful cloud native journey,  using several decades of experience in consultancy, development, and support for legacy network and IT system operations.They are cloud native experts, providing professional cloud-based services including consulting, systems integration, support, and training.On their behalf we are looking",,,,,https://www.randstad.hu/allasok/kubernetes-specialist-devops-engineer_budapest_37735/,True,
randstad,38138,Strategic buyer,Randstad Hungary,Ecser,Pest,HU,,,,MONTH,HUF,FULL_TIME,2026-05-13,,gyartas-termeles,gyartas-termeles,"Cégleírás / Organisation/DepartmentThe Strategic Buyer is responsible for managing procurement activities, ensuring the availability of materialsand services required for production while maintaining cost efficiency, quality, and compliance. Therole involves supplier coordination, documentation management, and data analysis to supportdecision-making in the purchasing process.Pozíció leírása / Job descriptionProcurement Documentation & Compliance:- Prepare,",,,,,https://www.randstad.hu/allasok/strategic-buyer_ecser_38138/,True,
randstad,38131,Technical Support Engineer,Randstad Hungary,Budapest,Budapest,HU,,,,MONTH,HUF,FULL_TIME,2026-05-13,,muszaki-mernoki-poziciok,muszaki-mernoki-poziciok,"Cégleírás / Organisation/DepartmentWe are a leading manufacturer of industrial coding and marking equipment, specializing in LaserCoding and Thermal Transfer Overprinting (TTO) solutions. As we establish our new Hungariansubsidiary, we need a skilled and customer-focused Technical Support Engineer to ensure ourcustomers receive world-class service and support. You will be a critical part of our local success.Pozíció leírása / Job descriptionAs our Technica",,,,,https://www.randstad.hu/allasok/technical-support-engineer_budapest_38131/,True,
randstad,37554,Recruitment Consultant Budapest,Randstad Hungary,Budapest,Budapest,HU,,,,MONTH,HUF,FULL_TIME,2026-05-13,,hr-munkaugy,hr-munkaugy,"Cégleírás / Organisation/DepartmentA Randstad az innovatív technológia és az emberi kapcsolatok erősítése révén lett az utóbbi években a világ legnagyobb HR szolgáltatója. Magyarországon 2004-ben mindössze pár fővel indultunk el Budapesten, ma már 100+ kolléga dolgozik nálunk 4 különböző városban, de a nagy méretünk ellenére egy igazán szerethető munkahely tudtunk maradni. Hiszünk a pozitív és a konstruktív visszajelzés erejében, vállalati kultúránk fontos",,,,,https://www.randstad.hu/allasok/recruitment-consultant-budapest_budapest_37554/,True,
randstad,37362,Field Service Engineer,Randstad Hungary,Budapest,Budapest,HU,,800000,,MONTH,HUF,FULL_TIME,2026-05-12,,muszaki-mernoki-poziciok,muszaki-mernoki-poziciok,"Cégleírás / Organisation/DepartmentOur partner is specializes in industrial printing solutions.Pozíció leírása / Job descriptionWe are currently seeking a new employee for a full-time position as a Field Services Engineer. Their company is located in Budapest. The Field Services Engineer plays a crucial role in providing technical support, troubleshooting, preventive maintenance, and customer service related to digital printing equipment.Elvárások / Requir",,,,,https://www.randstad.hu/allasok/field-service-engineer_budapest_37362/,True,
randstad,36522,Szerviztechnikus,Randstad Hungary,Budapest,Budapest,HU,,400000,,MONTH,HUF,FULL_TIME,2026-05-12,,szakmunkas,szakmunkas,Cégleírás / Organisation/DepartmentBudapest 11. kerületében lévő egyik legnagyobb vezető elektronikai termékgyártó cégéhez keresünk fejlődésre nyitott és csapatmunkában erős szerviztechnikus kollégát.Pozíció leírása / Job descriptionBeérkező audiovizuális berendezések hardveres diagnosztizálásaHibaelhárítása és javításaSzükség esetén alkatrészek cseréjeJavítási munkálatok adminisztrációjaTársosztályokkal való folyamatos kapcsolattartásElvárások / Requireme,,,,,https://www.randstad.hu/allasok/szerviztechnikus_budapest_36522/,True,
randstad,36781,Sales Manager,Randstad Hungary,Budapest,Budapest,HU,,,,MONTH,HUF,FULL_TIME,2026-05-12,,ertekesites-kereskedelem,ertekesites-kereskedelem,"Cégleírás / Organisation/DepartmentInternational food-related FMCG Partner would like to find a new Sales Manager for the Hungarian market. Pozíció leírása / Job descriptionAcquire new partnerships, maintain already existing relationshipsOrganize client visits, negotiationsProvide price calculations and prepare proposals, manage contractsManage area managers Report to the Export Sales DirectorAccomplish monthly targetsMonitor competition and marketElváráso",,,,,https://www.randstad.hu/allasok/sales-manager_budapest_36781/,True,
randstad,38134,Vámügyintéző,Randstad Hungary,Tiszaújváros,Borsod-Abaúj-Zemplén,HU,,500000,,MONTH,HUF,FULL_TIME,2026-05-12,,logisztika-beszerzes,logisztika-beszerzes,"Cégleírás / Organisation/DepartmentTiszaújvárosi partnerünkhöz keresünk Vámügyintéző kollégákat.Pozíció leírása / Job descriptionAz induló és érkező szállítmányok nyilvántartásba vétele, a szükséges vámkezelések elintézése, az okmányok archiválásaA rakományok tartalmának vizsgálata, a szükséges vámzárak elhelyezése, intrastat adatszolgáltatásEKÁER rendszerben történő regisztrálásKözreműködés a vámvizsgálatnál, az áruk vámtarifaszámának meghatározása, jelen",,,,,https://www.randstad.hu/allasok/vamugyintezo_tiszaujvaros_38134/,True,
randstad,38135,Senior AI Developer (with python and Machine Learning knowledge),Randstad Hungary,Budapest,Budapest,HU,,,,MONTH,HUF,FULL_TIME,2026-05-12,,it-telekom,it-telekom,"Cégleírás / Organisation/DepartmentWe are seeking a Senior Back-end Developer to design, develop, and deploy server-side solutions while ensuring high quality standards. You will be responsible for managing environments, overseeing deployment activities, and handling change requests to maintain software version integrity across the framework.Pozíció leírása / Job descriptionDevelopment: Design and implement back-end solutions based on business requirements",,,,,https://www.randstad.hu/allasok/senior-ai-developer-with-python-and-machine-learning-knowledge_budapest_38135/,True,
